     9    4    1    -51.    -24.   -0.14692E+17   -0.70662E+15   -0.45979E+17   -0.40689E+17   -0.27268E+17   -0.27238E+17                0.6970
     9    5   -2    -57.     -7.   -0.14242E+17    0.36442E+16   -0.31057E+17   -0.34449E+17   -0.17751E+17   -0.51068E+16                0.6891
     9    5   -1    -57.     -9.   -0.14745E+17    0.25619E+16   -0.34309E+17   -0.35037E+17   -0.19437E+17   -0.68422E+16                0.7010
     9    5    0    -56.    -11.   -0.15120E+17    0.14502E+16   -0.37226E+17   -0.35397E+17   -0.21023E+17   -0.85713E+16                0.7048
     9    5    1    -55.    -12.   -0.15366E+17    0.31901E+15   -0.39781E+17   -0.35524E+17   -0.22492E+17   -0.10276E+17                0.7004
     9    6   -1    -44.     17.   -0.15274E+17    0.25889E+16   -0.28711E+17   -0.29718E+17   -0.14441E+17    0.84649E+16                0.6939
     9    6    0    -46.     14.   -0.15687E+17    0.18421E+16   -0.31130E+17   -0.29852E+17   -0.15910E+17    0.71600E+16                0.6976
     9    6    1    -48.     10.   -0.15965E+17    0.10741E+16   -0.33246E+17   -0.29790E+17   -0.17296E+17    0.57783E+16                0.6932
    10    3    1    -40.    -35.   -0.20977E+17    0.39453E+15   -0.58751E+17   -0.44350E+17   -0.39128E+17   -0.56961E+17                0.8577
    10    4    1    -38.    -24.   -0.22564E+17    0.30587E+16   -0.49400E+17   -0.32454E+17   -0.26766E+17   -0.26802E+17                0.8591
    10    4    2    -35.    -26.   -0.22525E+17    0.43861E+15   -0.46818E+17   -0.33968E+17   -0.29766E+17   -0.29960E+17                0.8597
    10    5    1    -39.    -13.   -0.23736E+17    0.62202E+16   -0.42801E+17   -0.26913E+17   -0.21633E+17   -0.10408E+17                0.8706
    10    5    2    -35.    -15.   -0.23669E+17    0.38739E+16   -0.40875E+17   -0.27896E+17   -0.24168E+17   -0.12480E+17                0.8728
    10    5    3    -32.    -17.   -0.23394E+17    0.14642E+16   -0.38549E+17   -0.28713E+17   -0.26550E+17   -0.14484E+17                0.8633
    10    6    0    -34.     11.   -0.24711E+17    0.80042E+16   -0.36526E+17   -0.20472E+17   -0.14074E+17    0.55931E+16                0.8596
    10    6    1    -30.      8.   -0.24827E+17    0.61301E+16   -0.35473E+17   -0.21281E+17   -0.16483E+17    0.43015E+16                0.8750
    10    6    2    -27.      5.   -0.24726E+17    0.41775E+16   -0.34071E+17   -0.21969E+17   -0.18795E+17    0.29634E+16                0.8787
    10    6    3    -24.      3.   -0.24409E+17    0.21654E+16   -0.32338E+17   -0.22531E+17   -0.20989E+17    0.15909E+16                0.8705
    11    4   -5     38.     -3.   -0.84021E+16    0.76690E+16   -0.10518E+17   -0.44040E+17    0.13821E+17   -0.14906E+16                0.8918
    11    4   -4     -8.    -10.   -0.10379E+17    0.49504E+15   -0.24065E+17   -0.47487E+17    0.10314E+17   -0.56551E+16                0.8948
    11    4   -3    -30.    -13.   -0.12282E+17   -0.66677E+16   -0.37408E+17   -0.50600E+17    0.66447E+16   -0.98370E+16                0.8935
    11    5   -6     71.     17.   -0.77024E+16    0.78622E+16   -0.11273E+16   -0.42338E+17    0.18581E+17    0.90011E+16                0.8905
    11    5   -5     32.     12.   -0.98945E+16    0.15258E+16   -0.13278E+17   -0.45758E+17    0.15298E+17    0.62186E+16                0.8986
    11    5   -4     -2.      6.   -0.12025E+17   -0.48313E+16   -0.25325E+17   -0.48866E+17    0.11806E+17    0.33485E+16                0.9015
    11    5   -3    -24.      1.   -0.14072E+17   -0.11153E+17   -0.37162E+17   -0.51629E+17    0.81399E+16    0.42034E+15                0.8992
    11    5   -2    -33.     -3.   -0.16015E+17   -0.17381E+17   -0.48680E+17   -0.54018E+17    0.43345E+16   -0.25378E+16                0.8917
    11    6   -5     28.     25.   -0.10449E+17   -0.23760E+16   -0.14857E+17   -0.44762E+17    0.18853E+17    0.15360E+17                0.8918
    11    6   -4      5.     21.   -0.12620E+17   -0.76507E+16   -0.25271E+17   -0.47152E+17    0.15737E+17    0.13928E+17                0.8906
    12    3   -2    -52.    -26.   -0.15218E+17    0.45318E+16   -0.47139E+17   -0.45762E+17   -0.14699E+17   -0.28853E+17                0.7458
