    6    4    3    251.     28.    -54. 0.10107E+18     31.    -45.    -24.           0.6459
    6    4    4    248.     26.    -55. 0.10544E+18     32.    -44.    -24.           0.6097
    6    4    5    244.     24.    -56. 0.10907E+18     33.    -42.    -25.           0.5712
    6    4    6    241.     22.    -58. 0.11190E+18     35.    -40.    -25.           0.5318
    6    5   -6    266.     53.    -73. 0.46650E+17     87.      4.      9.           0.7514
    6    5   -5    269.     51.    -67. 0.50178E+17     85.    -11.      4.           0.7640
    6    5   -4     52.     48.   -117. 0.54365E+17     75.    -24.     -1.           0.7697
    6    5   -3    269.     46.    -60. 0.58965E+17     62.    -33.     -5.           0.7684
    6    5   -2    268.     44.    -58. 0.63753E+17     53.    -39.     -7.           0.7599
    6    5   -1    266.     41.    -56. 0.68549E+17     47.    -43.    -10.           0.7446
    6    5    0    263.     39.    -55. 0.73207E+17     43.    -45.    -12.           0.7228
    6    5    1    260.     36.    -54. 0.77603E+17     40.    -46.    -13.           0.6952
    6    5    2    257.     33.    -54. 0.81638E+17     39.    -46.    -15.           0.6626
    6    5    3    254.     31.    -54. 0.85226E+17     38.    -46.    -16.           0.6258
    6    5    4    251.     29.    -55. 0.88304E+17     38.    -45.    -17.           0.5861
    6    5    5    248.     27.    -56. 0.90816E+17     39.    -43.    -18.           0.5446
    6    5    6    244.     25.    -58. 0.92719E+17     40.    -41.    -19.           0.5025
    6    6   -6    268.     52.    -70. 0.46578E+17     59.     15.     26.           0.7467
    6    6   -5    270.     51.    -65. 0.48730E+17     73.      4.     23.           0.7562
    6    6   -4     50.     49.   -119. 0.51218E+17     72.     -7.     21.           0.7583
    6    6   -3    270.     47.    -58. 0.53916E+17     66.    -17.     18.           0.7530
    6    6   -2    269.     45.    -56. 0.56712E+17     61.    -25.     15.           0.7403
    6    6   -1    267.     43.    -55. 0.59501E+17     57.    -31.     12.           0.7207
    6    6    0    265.     40.    -54. 0.62195E+17     55.    -37.      8.           0.6945
    6    6    1    263.     38.    -53. 0.64710E+17     54.    -42.      4.           0.6628
    6    6    2    260.     36.    -53. 0.66981E+17     53.    -46.      1.           0.6262
    6    6    3    257.     34.    -53. 0.68953E+17     52.    -47.     -1.           0.5861
    6    6    4    254.     31.    -53. 0.70577E+17     50.    -46.     -4.           0.5435
    6    6    5    251.     29.    -54. 0.71821E+17     49.    -45.     -6.           0.4997
    6    6    6    247.     27.    -55. 0.72654E+17     49.    -43.     -8.           0.4560
    7    3   -6    276.     65.    -68. 0.50807E+17     60.    -23.    -18.           0.5813
    7    3   -5    277.     62.    -65. 0.56503E+17     45.    -35.    -20.           0.6127
    7    3   -4    275.     59.    -62. 0.62787E+17     35.    -43.    -22.           0.6394
    7    3   -3    273.     55.    -59. 0.69369E+17     28.    -49.    -24.           0.6606
    7    3   -2    269.     51.    -56. 0.75998E+17     23.    -52.    -25.           0.6755
    7    3   -1    264.     46.    -55. 0.82494E+17     21.    -53.    -26.           0.6835
    7    3    0    259.     42.    -54. 0.88694E+17     21.    -52.    -27.           0.6844
    7    3    1    255.     39.    -54. 0.94471E+17     21.    -51.    -28.           0.6780
    7    3    2    251.     36.    -55. 0.99731E+17     22.    -49.    -28.           0.6644
    7    3    3    247.     33.    -56. 0.10437E+18     24.    -47.    -29.           0.6439
    7    3    4    244.     32.    -57. 0.10833E+18     25.    -46.    -30.           0.6173
    7    3    5    241.     30.    -59. 0.11153E+18     26.    -44.    -30.           0.5851
    7    3    6    238.     28.    -61. 0.11392E+18     28.    -42.    -31.           0.5484
    7    4   -6    278.     62.    -63. 0.46233E+17     67.    -25.     -8.           0.5834
    7    4   -5    277.     59.    -60. 0.51101E+17     53.    -36.    -11.           0.6155
    7    4   -4    275.     56.    -59. 0.56277E+17     43.    -43.    -14.           0.6427
    7    4   -3    272.     53.    -57. 0.61561E+17     37.    -47.    -16.           0.6641
    7    4   -2    268.     49.    -56. 0.66794E+17     33.    -49.    -18.           0.6789
    7    4   -1    265.     46.    -55. 0.71845E+17     31.    -50.    -19.           0.6865
    7    4    0    261.     43.    -55. 0.76610E+17     30.    -50.    -20.           0.6868
    7    4    1    258.     40.    -55. 0.81001E+17     30.    -49.    -21.           0.6795
    7    4    2    254.     38.    -56. 0.84945E+17     30.    -48.    -22.           0.6650
    7    4    3    251.     36.    -57. 0.88378E+17     31.    -46.    -23.           0.6435
    7    4    4    248.     34.    -59. 0.91248E+17     31.    -45.    -24.           0.6158
    7    4    5    245.     32.    -60. 0.93509E+17     32.    -43.    -24.           0.5826
    7    4    6    242.     31.    -62. 0.95132E+17     33.    -42.    -25.           0.5450
    7    5   -6    277.     59.    -61. 0.43301E+17     77.    -18.      5.           0.5817
    7    5   -5    275.     57.    -60. 0.47180E+17     69.    -29.      1.           0.6136
