 
 2D correlation for isub=           1
    15   -0.6000    0.7674       200.   78. -177.       110.   87.  -12.   14.13   53.28  0.29411E-07  0.27436E+17
    15   -0.3000    0.7887       200.   78. -177.       109.   87.  -12.   14.02   53.09  0.27035E-07  0.28138E+17
    15    0.0000    0.8041       199.   77. -176.       108.   86.  -13.   13.87   52.92  0.25288E-07  0.28638E+17
    15    0.3000    0.8132       199.   77. -176.       108.   86.  -13.   13.70   52.76  0.24224E-07  0.28931E+17
    15    0.6000    0.8162       198.   77. -175.       107.   85.  -13.   13.49   52.62  0.23880E-07  0.29014E+17
    15    0.9000    0.8129       198.   77. -175.       107.   85.  -13.   13.24   52.48  0.24265E-07  0.28885E+17
    15    1.2000    0.8034       198.   77. -175.       106.   85.  -13.   12.94   52.35  0.25367E-07  0.28545E+17
    15    1.5000    0.7877       197.   76. -174.       106.   84.  -14.   12.59   52.22  0.27150E-07  0.27997E+17
    15    1.8000    0.7660       197.   76. -174.       105.   84.  -14.   12.18   52.09  0.29556E-07  0.27245E+17
    15    2.1000    0.7386       196.   76. -174.       104.   84.  -14.   11.69   51.96  0.32506E-07  0.26296E+17
    16   -2.1000    0.5796       203.   80.  179.       294.   89.   10.   16.10   55.78  0.47505E-07  0.22046E+17
    16   -1.8000    0.6263       203.   80.  180.       293.   90.   10.   16.11   55.42  0.43472E-07  0.23684E+17
    16   -1.5000    0.6687       202.   79. -180.       112.   90.  -11.   16.10   55.11  0.39549E-07  0.25166E+17
    16   -1.2000    0.7062       202.   79. -179.       111.   89.  -11.   16.07   54.85  0.35859E-07  0.26477E+17
    16   -0.9000    0.7385       201.   79. -179.       111.   89.  -11.   16.01   54.63  0.32518E-07  0.27605E+17
    16   -0.6000    0.7654       200.   79. -178.       110.   88.  -11.   15.93   54.43  0.29632E-07  0.28539E+17
    16   -0.3000    0.7864       200.   79. -178.       110.   88.  -11.   15.82   54.26  0.27294E-07  0.29271E+17
    16    0.0000    0.8015       199.   78. -177.       109.   87.  -12.   15.68   54.10  0.25578E-07  0.29793E+17
    16    0.3000    0.8105       199.   78. -177.       108.   87.  -12.   15.50   53.96  0.24540E-07  0.30101E+17
