    2   11   -6    279.     74.    -43. 0.25218E+17     28.     19.     53.           0.7891
    2   11   -5    279.     75.    -45. 0.26094E+17     38.      8.     54.           0.7952
    2   11   -4    280.     76.    -46. 0.26878E+17     43.     -2.     55.           0.7961
    2   11   -3     24.     44.   -161. 0.27550E+17     34.    -11.     55.           0.7917
    2   11   -2     25.     42.   -162. 0.28095E+17     26.    -18.     56.           0.7821
    2   11   -1     26.     40.   -163. 0.28500E+17     20.    -23.     57.           0.7675
    2   11    0     28.     36.   -165. 0.28755E+17     16.    -27.     57.           0.7483
    2   11    1     30.     31.   -169. 0.28853E+17     12.    -31.     57.           0.7251
    2   11    2     33.     23.   -173. 0.28790E+17     10.    -33.     57.           0.6984
    2   11    3    305.     90.    -76. 0.28563E+17     10.    -34.     56.           0.6689
    2   11    4    132.     89.     83. 0.28173E+17     12.    -34.     54.           0.6374
    2   11    5    137.     89.     89. 0.27622E+17     15.    -33.     52.           0.6046
    2   11    6    141.     89.     93. 0.26917E+17     19.    -31.     50.           0.5714
    2   12   -6    281.     76.    -40. 0.26739E+17     25.     19.     56.           0.7839
    2   12   -5    281.     76.    -42. 0.27587E+17     35.      9.     56.           0.7900
    2   12   -4    281.     77.    -44. 0.28323E+17     42.     -0.     57.           0.7910
    2   12   -3     24.     46.   -163. 0.28932E+17     33.     -9.     58.           0.7868
    2   12   -2     24.     44.   -163. 0.29400E+17     26.    -15.     58.           0.7776
    2   12   -1     25.     41.   -165. 0.29719E+17     20.    -21.     59.           0.7634
    2   12    0     26.     38.   -167. 0.29879E+17     16.    -25.     60.           0.7448
    2   12    1     28.     33.   -169. 0.29877E+17     12.    -28.     60.           0.7221
    2   12    2     30.     26.   -174. 0.29708E+17     10.    -31.     60.           0.6961
    2   12    3    123.     90.     73. 0.29373E+17      9.    -32.     59.           0.6672
    2   12    4    131.     88.     82. 0.28874E+17     10.    -32.     58.           0.6364
    2   12    5    137.     88.     88. 0.28214E+17     13.    -32.     55.           0.6043
    2   12    6    141.     89.     93. 0.27402E+17     17.    -30.     53.           0.5717
    2   13   -6    283.     78.    -37. 0.28167E+17     24.     19.     57.           0.7789
